Date,Region,Temperature (K),Rainfall (mm),Humidity (%),Crop Yield Impact Score
2040-01-04,Metropolis,306.15,266.3,93.9,2.18
2040-01-04,Arcadia,304.15,222.2,81.0,1.68
2040-01-04,Dragonstone,295.75,245.8,80.5,1.46
2040-01-04,Shangri-La,295.45,404.4,86.0,0.98
2040-01-04,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-04,Camelot,295.75,51.8,93.6,2.22
2040-01-04,El Dorado,310.35,203.1,79.8,2.05
2040-01-04,Zion,303.85,88.0,67.7,1.78
2040-01-04,Pandora,299.15,142.7,54.4,1.12
2040-01-04,Starling City,310.35,404.5,57.1,2.2
2040-01-04,Elysium,304.85,492.1,61.7,1.89
2040-01-04,Zion,303.85,88.0,67.7,1.78
2040-01-04,Asgard,299.95,235.4,78.2,1.05
2040-01-04,Hogsmeade,308.85,150.5,65.6,1.96
2040-01-04,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-04,Atlantis,301.25,258.1,88.4,0.92
2040-01-04,Gotham,307.25,361.7,94.6,1.61
2040-01-04,Rivendell,299.95,243.5,49.4,1.37
2040-01-04,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-04,Starling City,310.35,404.5,57.1,2.2
2040-01-04,Emerald City,303.65,301.1,49.8,1.84
2040-01-04,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-04,Metropolis,306.15,266.3,93.9,2.18
2040-01-04,Arcadia,304.15,222.2,81.0,1.68
2040-01-04,Elysium,304.85,492.1,61.7,1.89
2040-01-04,Shangri-La,295.45,404.4,86.0,0.98
2040-01-04,Wakanda,310.15,20.1,68.9,1.36
2040-01-04,Zion,303.85,88.0,67.7,1.78
2040-01-04,Olympus,301.35,106.6,53.6,1.74
2040-01-04,Pandora,299.15,142.7,54.4,1.12
2040-01-04,Asgard,299.95,235.4,78.2,1.05
2040-01-04,Wakanda,310.15,20.1,68.9,1.36
2040-01-04,Wakanda,310.15,20.1,68.9,1.36
2040-01-04,Dragonstone,295.75,245.8,80.5,1.46
2040-01-04,Narnia,308.54999999999995,4.0,92.5,0.61
2040-01-04,Emerald City,303.65,301.1,49.8,1.84
2040-01-04,Hogsmeade,308.85,150.5,65.6,1.96
2040-01-04,Neverland,306.15,26.8,56.4,1.86
2040-01-04,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-04,Gotham,307.25,361.7,94.6,1.61
2040-01-04,Atlantis,301.25,258.1,88.4,0.92
2040-01-04,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-04,Neverland,306.15,26.8,56.4,1.86
2040-01-04,Pandora,299.15,142.7,54.4,1.12
2040-01-04,Asgard,299.95,235.4,78.2,1.05
2040-01-04,Dragonstone,295.75,245.8,80.5,1.46
2040-01-04,Narnia,308.54999999999995,4.0,92.5,0.61
2040-01-04,Emerald City,303.65,301.1,49.8,1.84
2040-01-04,Hogsmeade,308.85,150.5,65.6,1.96
2040-01-04,Valhalla,302.65,492.9,89.4,1.22
2040-01-04,Shangri-La,295.45,404.4,86.0,0.98
2040-01-04,Elysium,304.85,492.1,61.7,1.89
2040-01-04,Arcadia,304.15,222.2,81.0,1.68
2040-01-04,Metropolis,306.15,266.3,93.9,2.18
2040-01-04,Olympus,301.35,106.6,53.6,1.74
2040-01-04,Asgard,299.95,235.4,78.2,1.05
2040-01-04,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-04,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-04,Rivendell,299.95,243.5,49.4,1.37
2040-01-04,Gotham,307.25,361.7,94.6,1.61
2040-01-04,Atlantis,301.25,258.1,88.4,0.92
2040-01-04,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-04,Neverland,306.15,26.8,56.4,1.86
2040-01-04,Pandora,299.15,142.7,54.4,1.12
2040-01-04,Pandora,299.15,142.7,54.4,1.12
2040-01-04,Wakanda,310.15,20.1,68.9,1.36
2040-01-04,El Dorado,310.35,203.1,79.8,2.05
2040-01-04,Arcadia,304.15,222.2,81.0,1.68
2040-01-04,Metropolis,306.15,266.3,93.9,2.18
2040-01-04,Olympus,301.35,106.6,53.6,1.74
2040-01-04,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-04,Starling City,310.35,404.5,57.1,2.2
2040-01-04,Rivendell,299.95,243.5,49.4,1.37
2040-01-04,Elysium,304.85,492.1,61.7,1.89
2040-01-04,Gotham,307.25,361.7,94.6,1.61
2040-01-04,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-04,Neverland,306.15,26.8,56.4,1.86
2040-01-04,Hogsmeade,308.85,150.5,65.6,1.96
2040-01-04,Emerald City,303.65,301.1,49.8,1.84
2040-01-04,Zion,303.85,88.0,67.7,1.78
2040-01-04,Narnia,308.54999999999995,4.0,92.5,0.61
2040-01-04,Atlantis,301.25,258.1,88.4,0.92
2040-01-04,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-04,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-04,Dragonstone,295.75,245.8,80.5,1.46
2040-01-04,Camelot,295.75,51.8,93.6,2.22
2040-01-04,Camelot,295.75,51.8,93.6,2.22
2040-01-04,Valhalla,302.65,492.9,89.4,1.22
2040-01-04,Shangri-La,295.45,404.4,86.0,0.98
2040-01-04,Elysium,304.85,492.1,61.7,1.89
2040-01-04,Arcadia,304.15,222.2,81.0,1.68
2040-01-04,Metropolis,306.15,266.3,93.9,2.18
2040-01-04,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-04,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-04,Starling City,310.35,404.5,57.1,2.2
2040-01-04,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-04,Rivendell,299.95,243.5,49.4,1.37
2040-01-04,Zion,303.85,88.0,67.7,1.78
2040-01-04,El Dorado,310.35,203.1,79.8,2.05
2040-01-04,Olympus,301.35,106.6,53.6,1.74
2040-01-05,Rivendell,299.95,243.5,49.4,1.37
2040-01-05,Valhalla,302.65,492.9,89.4,1.22
2040-01-05,Elysium,304.85,492.1,61.7,1.89
2040-01-05,Narnia,308.54999999999995,4.0,92.5,0.61
2040-01-05,Emerald City,303.65,301.1,49.8,1.84
2040-01-05,Hogsmeade,308.85,150.5,65.6,1.96
2040-01-05,Shangri-La,295.45,404.4,86.0,0.98
2040-01-05,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-05,Atlantis,301.25,258.1,88.4,0.92
2040-01-05,Gotham,307.25,361.7,94.6,1.61
2040-01-05,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-05,Starling City,310.35,404.5,57.1,2.2
2040-01-05,Narnia,308.54999999999995,4.0,92.5,0.61
2040-01-05,Neverland,306.15,26.8,56.4,1.86
2040-01-05,Gotham,307.25,361.7,94.6,1.61
2040-01-05,Camelot,295.75,51.8,93.6,2.22
2040-01-05,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-05,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-05,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-05,Camelot,295.75,51.8,93.6,2.22
2040-01-05,Camelot,295.75,51.8,93.6,2.22
2040-01-05,El Dorado,310.35,203.1,79.8,2.05
2040-01-05,Zion,303.85,88.0,67.7,1.78
2040-01-05,Atlantis,301.25,258.1,88.4,0.92
2040-01-05,Pandora,299.15,142.7,54.4,1.12
2040-01-05,Wakanda,310.15,20.1,68.9,1.36
2040-01-05,El Dorado,310.35,203.1,79.8,2.05
2040-01-05,Dragonstone,295.75,245.8,80.5,1.46
2040-01-05,Emerald City,303.65,301.1,49.8,1.84
2040-01-05,Hogsmeade,308.85,150.5,65.6,1.96
2040-01-05,Neverland,306.15,26.8,56.4,1.86
2040-01-05,Asgard,299.95,235.4,78.2,1.05
2040-01-05,Olympus,301.35,106.6,53.6,1.74
2040-01-05,Wakanda,310.15,20.1,68.9,1.36
2040-01-05,Arcadia,304.15,222.2,81.0,1.68
2040-01-05,Starling City,310.35,404.5,57.1,2.2
2040-01-05,Hogsmeade,308.85,150.5,65.6,1.96
2040-01-05,Olympus,301.35,106.6,53.6,1.74
2040-01-05,Emerald City,303.65,301.1,49.8,1.84
2040-01-05,Olympus,301.35,106.6,53.6,1.74
2040-01-05,Metropolis,306.15,266.3,93.9,2.18
2040-01-05,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-05,Arcadia,304.15,222.2,81.0,1.68
2040-01-05,Shangri-La,295.45,404.4,86.0,0.98
2040-01-05,Valhalla,302.65,492.9,89.4,1.22
2040-01-05,Camelot,295.75,51.8,93.6,2.22
2040-01-05,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-05,Shangri-La,295.45,404.4,86.0,0.98
2040-01-05,El Dorado,310.35,203.1,79.8,2.05
2040-01-05,Elysium,304.85,492.1,61.7,1.89
2040-01-05,Metropolis,306.15,266.3,93.9,2.18
2040-01-05,Valhalla,302.65,492.9,89.4,1.22
2040-01-05,Elysium,304.85,492.1,61.7,1.89
2040-01-05,Rivendell,299.95,243.5,49.4,1.37
2040-01-05,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-05,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-05,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-05,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-05,Atlantis,301.25,258.1,88.4,0.92
2040-01-05,Shangri-La,295.45,404.4,86.0,0.98
2040-01-05,Gotham,307.25,361.7,94.6,1.61
2040-01-05,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-05,Starling City,310.35,404.5,57.1,2.2
2040-01-05,Neverland,306.15,26.8,56.4,1.86
2040-01-05,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-05,Metropolis,306.15,266.3,93.9,2.18
2040-01-05,Arcadia,304.15,222.2,81.0,1.68
2040-01-05,Rivendell,299.95,243.5,49.4,1.37
2040-01-05,Starling City,310.35,404.5,57.1,2.2
2040-01-05,Emerald City,303.65,301.1,49.8,1.84
2040-01-05,Olympus,301.35,106.6,53.6,1.74
2040-01-05,Shangri-La,295.45,404.4,86.0,0.98
2040-01-05,Valhalla,302.65,492.9,89.4,1.22
2040-01-05,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-05,El Dorado,310.35,203.1,79.8,2.05
2040-01-05,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-05,Rivendell,299.95,243.5,49.4,1.37
2040-01-05,Elysium,304.85,492.1,61.7,1.89
2040-01-05,Gotham,307.25,361.7,94.6,1.61
2040-01-05,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-05,Neverland,306.15,26.8,56.4,1.86
2040-01-05,Emerald City,303.65,301.1,49.8,1.84
2040-01-05,Hogsmeade,308.85,150.5,65.6,1.96
2040-01-05,Narnia,308.54999999999995,4.0,92.5,0.61
2040-01-05,Dragonstone,295.75,245.8,80.5,1.46
2040-01-05,Atlantis,301.25,258.1,88.4,0.92
2040-01-05,Wakanda,310.15,20.1,68.9,1.36
2040-01-05,Arcadia,304.15,222.2,81.0,1.68
2040-01-05,Olympus,301.35,106.6,53.6,1.74
2040-01-05,Zion,303.85,88.0,67.7,1.78
2040-01-05,Narnia,308.54999999999995,4.0,92.5,0.61
2040-01-05,Asgard,299.95,235.4,78.2,1.05
2040-01-05,Dragonstone,295.75,245.8,80.5,1.46
2040-01-05,Camelot,295.75,51.8,93.6,2.22
2040-01-05,Hogsmeade,308.85,150.5,65.6,1.96
2040-01-05,Metropolis,306.15,266.3,93.9,2.18
2040-01-05,Neverland,306.15,26.8,56.4,1.86
2040-01-05,Atlantis,301.25,258.1,88.4,0.92
2040-01-05,Gotham,307.25,361.7,94.6,1.61
2040-01-05,Rivendell,299.95,243.5,49.4,1.37
2040-01-05,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-05,Starling City,310.35,404.5,57.1,2.2
2040-01-05,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-05,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-05,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-05,Asgard,299.95,235.4,78.2,1.05
2040-01-05,Zion,303.85,88.0,67.7,1.78
2040-01-05,Starling City,310.35,404.5,57.1,2.2
2040-01-05,Gotham,307.25,361.7,94.6,1.61
2040-01-05,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-05,Asgard,299.95,235.4,78.2,1.05
2040-01-05,Pandora,299.15,142.7,54.4,1.12
2040-01-05,Zion,303.85,88.0,67.7,1.78
2040-01-05,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-05,El Dorado,310.35,203.1,79.8,2.05
2040-01-05,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-05,Rivendell,299.95,243.5,49.4,1.37
2040-01-05,Valhalla,302.65,492.9,89.4,1.22
2040-01-05,Elysium,304.85,492.1,61.7,1.89
2040-01-05,Arcadia,304.15,222.2,81.0,1.68
2040-01-05,Metropolis,306.15,266.3,93.9,2.18
2040-01-05,Camelot,295.75,51.8,93.6,2.22
2040-01-05,Pandora,299.15,142.7,54.4,1.12
2040-01-05,Valhalla,302.65,492.9,89.4,1.22
2040-01-05,Elysium,304.85,492.1,61.7,1.89
2040-01-05,Narnia,308.54999999999995,4.0,92.5,0.61
2040-01-05,Dragonstone,295.75,245.8,80.5,1.46
2040-01-05,Wakanda,310.15,20.1,68.9,1.36
2040-01-05,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-05,Neverland,306.15,26.8,56.4,1.86
2040-01-05,Hogsmeade,308.85,150.5,65.6,1.96
2040-01-05,Shangri-La,295.45,404.4,86.0,0.98
2040-01-05,Emerald City,303.65,301.1,49.8,1.84
2040-01-05,Dragonstone,295.75,245.8,80.5,1.46
2040-01-05,Atlantis,301.25,258.1,88.4,0.92
2040-01-05,El Dorado,310.35,203.1,79.8,2.05
2040-01-05,Olympus,301.35,106.6,53.6,1.74
2040-01-05,Metropolis,306.15,266.3,93.9,2.18
2040-01-05,Arcadia,304.15,222.2,81.0,1.68
2040-01-05,Narnia,308.54999999999995,4.0,92.5,0.61
2040-01-05,Dragonstone,295.75,245.8,80.5,1.46
2040-01-05,Pandora,299.15,142.7,54.4,1.12
2040-01-06,Asgard,299.95,235.4,78.2,1.05
2040-01-06,Dragonstone,295.75,245.8,80.5,1.46
2040-01-06,Narnia,308.54999999999995,4.0,92.5,0.61
2040-01-06,Hogsmeade,308.85,150.5,65.6,1.96
2040-01-06,Neverland,306.15,26.8,56.4,1.86
2040-01-06,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-06,Atlantis,301.25,258.1,88.4,0.92
2040-01-06,Gotham,307.25,361.7,94.6,1.61
2040-01-06,Rivendell,299.95,243.5,49.4,1.37
2040-01-06,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-06,Starling City,310.35,404.5,57.1,2.2
2040-01-06,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-06,Olympus,301.35,106.6,53.6,1.74
2040-01-06,Metropolis,306.15,266.3,93.9,2.18
2040-01-06,Arcadia,304.15,222.2,81.0,1.68
2040-01-06,Emerald City,303.65,301.1,49.8,1.84
2040-01-06,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-06,Neverland,306.15,26.8,56.4,1.86
2040-01-06,El Dorado,310.35,203.1,79.8,2.05
2040-01-06,Camelot,295.75,51.8,93.6,2.22
2040-01-06,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-06,Valhalla,302.65,492.9,89.4,1.22
2040-01-06,Shangri-La,295.45,404.4,86.0,0.98
2040-01-06,Elysium,304.85,492.1,61.7,1.89
2040-01-06,Wakanda,310.15,20.1,68.9,1.36
2040-01-06,Arcadia,304.15,222.2,81.0,1.68
2040-01-06,Olympus,301.35,106.6,53.6,1.74
2040-01-06,Starling City,310.35,404.5,57.1,2.2
2040-01-06,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-06,Rivendell,299.95,243.5,49.4,1.37
2040-01-06,Gotham,307.25,361.7,94.6,1.61
2040-01-06,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-06,Metropolis,306.15,266.3,93.9,2.18
2040-01-06,Asgard,299.95,235.4,78.2,1.05
2040-01-06,Pandora,299.15,142.7,54.4,1.12
2040-01-06,Zion,303.85,88.0,67.7,1.78
2040-01-06,Valhalla,302.65,492.9,89.4,1.22
2040-01-06,Shangri-La,295.45,404.4,86.0,0.98
2040-01-06,Elysium,304.85,492.1,61.7,1.89
2040-01-06,El Dorado,310.35,203.1,79.8,2.05
2040-01-06,Metropolis,306.15,266.3,93.9,2.18
2040-01-06,Olympus,301.35,106.6,53.6,1.74
2040-01-06,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-06,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-06,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-06,Rivendell,299.95,243.5,49.4,1.37
2040-01-06,Gotham,307.25,361.7,94.6,1.61
2040-01-06,Neverland,305.85,125.5,80.7,0.95
2040-01-06,Arcadia,304.15,222.2,81.0,1.68
2040-01-06,Atlantis,301.25,258.1,88.4,0.92
2040-01-06,Starling City,310.35,404.5,57.1,2.2
2040-01-06,Zion,303.85,88.0,67.7,1.78
2040-01-06,Camelot,295.75,51.8,93.6,2.22
2040-01-06,Pandora,299.15,142.7,54.4,1.12
2040-01-06,El Dorado,310.35,203.1,79.8,2.05
2040-01-06,Camelot,295.75,51.8,93.6,2.22
2040-01-06,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-06,Hogsmeade,308.85,150.5,65.6,1.96
2040-01-06,Valhalla,302.65,492.9,89.4,1.22
2040-01-06,Elysium,304.85,492.1,61.7,1.89
2040-01-06,Zion,303.85,88.0,67.7,1.78
2040-01-06,Shangri-La,295.45,404.4,86.0,0.98
2040-01-06,Wakanda,310.15,20.1,68.9,1.36
2040-01-06,Narnia,308.54999999999995,4.0,92.5,0.61
2040-01-06,Dragonstone,295.75,245.8,80.5,1.46
2040-01-06,Valhalla,302.65,492.9,89.4,1.22
2040-01-06,Wakanda,310.15,20.1,68.9,1.36
2040-01-06,Asgard,299.95,235.4,78.2,1.05
2040-01-06,Emerald City,303.65,301.1,49.8,1.84
2040-01-06,Mystic Falls,296.45,181.4,51.8,0.93
2040-01-06,Pandora,299.15,142.7,54.4,1.12
2040-01-06,Elysium,304.85,492.1,61.7,1.89
2040-01-06,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-06,Valhalla,302.65,492.9,89.4,1.22
2040-01-06,Shangri-La,295.45,404.4,86.0,0.98
2040-01-06,Elysium,304.85,492.1,61.7,1.89
2040-01-06,Arcadia,304.15,222.2,81.0,1.68
2040-01-06,Metropolis,306.15,266.3,93.9,2.18
2040-01-06,Olympus,301.35,106.6,53.6,1.74
2040-01-06,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-06,Starling City,310.35,404.5,57.1,2.2
2040-01-06,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-06,Rivendell,299.95,243.5,49.4,1.37
2040-01-06,Gotham,307.25,361.7,94.6,1.61
2040-01-06,Atlantis,301.25,258.1,88.4,0.92
2040-01-06,Mystic Falls,296.45,181.4,51.8,0.93
2040-01-06,Neverland,305.85,125.5,80.7,0.95
2040-01-06,Camelot,295.75,51.8,93.6,2.22
2040-01-06,Metropolis,306.15,266.3,93.9,2.18
2040-01-06,Dragonstone,295.75,245.8,80.5,1.46
2040-01-06,Narnia,308.54999999999995,4.0,92.5,0.61
2040-01-06,Emerald City,303.65,301.1,49.8,1.84
2040-01-06,Neverland,306.15,26.8,56.4,1.86
2040-01-06,Olympus,301.35,106.6,53.6,1.74
2040-01-06,Atlantis,301.25,258.1,88.4,0.92
2040-01-06,El Dorado,310.35,203.1,79.8,2.05
2040-01-06,Gotham,307.25,361.7,94.6,1.61
2040-01-06,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-06,Starling City,310.35,404.5,57.1,2.2
2040-01-06,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-06,Pandora,299.15,142.7,54.4,1.12
2040-01-06,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-06,Zion,303.85,88.0,67.7,1.78
2040-01-06,Rivendell,299.95,243.5,49.4,1.37
2040-01-06,Arcadia,304.15,222.2,81.0,1.68
2040-01-06,Wakanda,310.15,20.1,68.9,1.36
2040-01-06,Shangri-La,295.45,404.4,86.0,0.98
2040-01-06,Winterfell,296.54999999999995,392.9,53.2,1.35
2040-01-06,Rivendell,299.95,243.5,49.4,1.37
2040-01-06,Gotham,307.25,361.7,94.6,1.61
2040-01-06,Atlantis,301.25,258.1,88.4,0.92
2040-01-06,Shangri-La,295.45,404.4,86.0,0.98
2040-01-06,Neverland,306.15,26.8,56.4,1.86
2040-01-06,Starling City,310.35,404.5,57.1,2.2
2040-01-06,Mystic Falls,307.54999999999995,474.5,61.3,1.89
2040-01-06,Asgard,299.95,235.4,78.2,1.05
2040-01-06,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-06,Camelot,295.75,51.8,93.6,2.22
2040-01-06,El Dorado,310.35,203.1,79.8,2.05
2040-01-06,Zion,303.85,88.0,67.7,1.78
2040-01-06,Pandora,299.15,142.7,54.4,1.12
2040-01-06,Atlantis,301.25,258.1,88.4,0.92
2040-01-06,Asgard,299.95,235.4,78.2,1.05
2040-01-06,Eldoria,305.54999999999995,81.3,74.6,2.22
2040-01-06,Metropolis,306.15,266.3,93.9,2.18
2040-01-06,Emerald City,303.65,301.1,49.8,1.84
2040-01-06,Narnia,308.54999999999995,4.0,92.5,0.61
2040-01-06,Dragonstone,295.75,245.8,80.5,1.46
2040-01-06,Wakanda,310.15,20.1,68.9,1.36
2040-01-06,Asgard,299.95,235.4,78.2,1.05
2040-01-06,Pandora,299.15,142.7,54.4,1.12
2040-01-06,Olympus,301.35,106.6,53.6,1.74
2040-01-06,Zion,303.85,88.0,67.7,1.78
2040-01-06,Camelot,295.75,51.8,93.6,2.22
2040-01-06,Avalon,293.54999999999995,207.7,83.7,2.25
2040-01-06,Hogsmeade,308.85,150.5,65.6,1.96
2040-01-06,Valhalla,302.65,492.9,89.4,1.22
2040-01-06,Elysium,304.85,492.1,61.7,1.89
2040-01-06,Arcadia,304.15,222.2,81.0,1.68
2040-01-06,El Dorado,310.35,203.1,79.8,2.05
2040-01-06,Wakanda,310.15,20.1,68.9,1.36
2040-01-06,Hogsmeade,308.85,150.5,65.6,1.96
2040-01-07,Narnia,295.35,314.8,82.3,1.24
2040-01-07,Olympus,296.95,24.2,51.6,1.86
2040-01-07,Eldoria,294.65,400.2,69.3,1.16
2040-01-07,Elysium,300.75,311.3,49.5,1.22
2040-01-07,Hogsmeade,293.45,359.7,49.0,0.73
2040-01-07,Mystic Falls,296.45,181.4,51.8,0.93
2040-01-07,Valhalla,307.75,213.8,80.1,1.28
2040-01-07,Gotham,303.65,26.7,67.4,0.95
2040-01-07,Rivendell,299.95,414.6,54.0,2.1
2040-01-07,Winterfell,297.65,221.7,73.0,1.45
2040-01-07,Gotham,303.65,26.7,67.4,0.95
2040-01-07,Starling City,296.85,181.9,58.1,0.7
2040-01-07,Shangri-La,310.75,333.4,52.3,0.93
2040-01-07,Arcadia,294.65,173.1,60.0,2.1
2040-01-07,Metropolis,307.95,180.2,74.4,1.37
2040-01-07,Olympus,296.95,24.2,51.6,1.86
2040-01-07,Eldoria,294.65,400.2,69.3,1.16
2040-01-07,Avalon,294.65,441.7,81.5,1.64
2040-01-07,Rivendell,299.95,414.6,54.0,2.1
2040-01-07,Elysium,300.75,311.3,49.5,1.22
2040-01-07,Atlantis,295.65,59.3,50.0,2.06
2040-01-07,Neverland,305.85,125.5,80.7,0.95
2040-01-07,Hogsmeade,293.45,359.7,49.0,0.73
2040-01-07,Emerald City,300.25,132.5,90.5,2.09
2040-01-07,Metropolis,307.95,180.2,74.4,1.37
2040-01-07,Narnia,295.35,314.8,82.3,1.24
2040-01-07,Wakanda,303.65,54.7,53.8,0.66
2040-01-07,Asgard,299.75,45.7,57.2,1.7
2040-01-07,Pandora,306.95,278.1,70.6,0.77
2040-01-07,Zion,310.65,208.2,54.0,2.03
2040-01-07,El Dorado,304.25,64.6,72.8,1.78
2040-01-07,Camelot,294.75,87.4,82.3,1.95
2040-01-07,Dragonstone,296.35,145.3,73.8,0.94
2040-01-07,Arcadia,294.65,173.1,60.0,2.1
2040-01-07,Elysium,300.75,311.3,49.5,1.22
2040-01-07,Shangri-La,310.75,333.4,52.3,0.93
2040-01-07,Wakanda,303.65,54.7,53.8,0.66
2040-01-07,Dragonstone,296.35,145.3,73.8,0.94
2040-01-07,Pandora,306.95,278.1,70.6,0.77
2040-01-07,Zion,310.65,208.2,54.0,2.03
2040-01-07,Starling City,296.85,181.9,58.1,0.7
2040-01-07,El Dorado,304.25,64.6,72.8,1.78
2040-01-07,Wakanda,303.65,54.7,53.8,0.66
2040-01-07,Camelot,294.75,87.4,82.3,1.95
2040-01-07,Valhalla,307.75,213.8,80.1,1.28
2040-01-07,Shangri-La,310.75,333.4,52.3,0.93
2040-01-07,Elysium,300.75,311.3,49.5,1.22
2040-01-07,Winterfell,297.65,221.7,73.0,1.45
2040-01-07,Eldoria,294.65,400.2,69.3,1.16
2040-01-07,Olympus,296.95,24.2,51.6,1.86
2040-01-07,Avalon,294.65,441.7,81.5,1.64
2040-01-07,Winterfell,297.65,221.7,73.0,1.45
2040-01-07,Mystic Falls,296.45,181.4,51.8,0.93
2040-01-07,Hogsmeade,293.45,359.7,49.0,0.73
2040-01-07,Atlantis,295.65,59.3,50.0,2.06
2040-01-07,Valhalla,307.75,213.8,80.1,1.28
2040-01-07,Rivendell,299.95,414.6,54.0,2.1
2040-01-07,Narnia,295.35,314.8,82.3,1.24
2040-01-07,Avalon,294.65,441.7,81.5,1.64
2040-01-07,Camelot,294.75,87.4,82.3,1.95
2040-01-07,Neverland,305.85,125.5,80.7,0.95
2040-01-07,El Dorado,304.25,64.6,72.8,1.78
2040-01-07,Pandora,306.95,278.1,70.6,0.77
2040-01-07,Dragonstone,296.35,145.3,73.8,0.94
2040-01-07,Asgard,299.75,45.7,57.2,1.7
2040-01-07,Gotham,303.65,26.7,67.4,0.95
2040-01-07,Narnia,295.35,314.8,82.3,1.24
2040-01-07,Emerald City,300.25,132.5,90.5,2.09
2040-01-07,Zion,310.65,208.2,54.0,2.03
2040-01-07,Hogsmeade,293.45,359.7,49.0,0.73
2040-01-07,Emerald City,300.25,132.5,90.5,2.09
2040-01-07,Rivendell,299.95,414.6,54.0,2.1
2040-01-07,Zion,310.65,208.2,54.0,2.03
2040-01-07,El Dorado,304.25,64.6,72.8,1.78
2040-01-07,Camelot,294.75,87.4,82.3,1.95
2040-01-07,Avalon,294.65,441.7,81.5,1.64
2040-01-07,Shangri-La,310.75,333.4,52.3,0.93
2040-01-07,Dragonstone,296.35,145.3,73.8,0.94
2040-01-07,Elysium,300.75,311.3,49.5,1.22
2040-01-07,Arcadia,294.65,173.1,60.0,2.1
2040-01-07,Metropolis,307.95,180.2,74.4,1.37
2040-01-07,Olympus,296.95,24.2,51.6,1.86
2040-01-07,Eldoria,294.65,400.2,69.3,1.16
2040-01-07,Starling City,296.85,181.9,58.1,0.7
2040-01-07,Wakanda,303.65,54.7,53.8,0.66
2040-01-07,Narnia,295.35,314.8,82.3,1.24
2040-01-07,Arcadia,294.65,173.1,60.0,2.1
2040-01-07,Starling City,296.85,181.9,58.1,0.7
2040-01-07,Shangri-La,310.75,333.4,52.3,0.93
2040-01-07,Valhalla,307.75,213.8,80.1,1.28
